host_is_superhost,neighborhood,borough,room_type,accommodates,price,review_scores_location,review_scores_rating
f,Bushwick,Brooklyn,Shared room,1,19,5.00,5.00
f,Hell's Kitchen,Manhattan,Entire home/apt,3,109,5.00,5.00
t,Hell's Kitchen,Manhattan,Entire home/apt,4,275,4.00,5.00
f,Midtown,Manhattan,Private room,2,292,0.00,0.00
f,Fort Greene,Brooklyn,Entire home/apt,6,300,5.00,4.88
f,Greenpoint,Brooklyn,Entire home/apt,3,200,0.00,0.00
f,Harlem,Manhattan,Private room,4,85,5.00,5.00
f,Arverne,Queens,Entire home/apt,6,198,4.54,4.80
f,Crown Heights,Brooklyn,Entire home/apt,6,698,0.00,0.00
f,Nolita,Manhattan,Private room,2,130,4.90,4.63
f,South Slope,Brooklyn,Private room,2,157,4.94,4.94
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,4,64,0.00,0.00
f,East Morrisania,Bronx,Private room,2,40,4.67,4.67
f,Briarwood,Queens,Private room,1,50,4.87,4.67
t,Astoria,Queens,Private room,2,65,4.80,4.10
f,Greenpoint,Brooklyn,Entire home/apt,3,220,4.67,4.67
f,East Harlem,Manhattan,Entire home/apt,2,217,0.00,0.00
f,Mott Haven,Bronx,Entire home/apt,5,125,4.57,4.93
f,Bushwick,Brooklyn,Entire home/apt,5,124,0.00,0.00
f,Lower East Side,Manhattan,Entire home/apt,3,250,0.00,0.00
f,Flatiron District,Manhattan,Private room,8,686,0.00,0.00
f,Hell's Kitchen,Manhattan,Entire home/apt,4,186,0.00,0.00
f,Flatbush,Brooklyn,Entire home/apt,6,185,5.00,5.00
f,Astoria,Queens,Entire home/apt,5,120,4.64,4.55
f,Bushwick,Brooklyn,Private room,1,69,4.77,4.64
f,Kew Gardens Hills,Queens,Entire home/apt,2,185,4.33,5.00
t,Woodside,Queens,Private room,1,31,4.50,4.67
f,Bushwick,Brooklyn,Entire home/apt,4,110,4.67,4.33
f,Midtown,Manhattan,Private room,4,265,0.00,0.00
f,Chelsea,Manhattan,Entire home/apt,4,198,4.38,4.23
t,Tottenville,Staten Island,Entire home/apt,2,99,4.81,5.00
t,East Village,Manhattan,Private room,2,119,4.89,4.56
f,Forest Hills,Queens,Entire home/apt,2,93,5.00,4.60
f,Midtown,Manhattan,Private room,2,178,4.83,3.67
f,Financial District,Manhattan,Entire home/apt,4,238,4.82,4.79
f,Bedford-Stuyvesant,Brooklyn,Private room,2,160,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Private room,2,80,5.00,4.00
f,Forest Hills,Queens,Entire home/apt,2,75,0.00,0.00
f,Hell's Kitchen,Manhattan,Entire home/apt,4,180,5.00,5.00
f,Greenpoint,Brooklyn,Entire home/apt,2,55,5.00,5.00
f,Chelsea,Manhattan,Private room,3,52,4.79,4.54
f,Arrochar,Staten Island,Private room,1,75,4.94,4.67
f,Astoria,Queens,Entire home/apt,4,70,5.00,5.00
t,Canarsie,Brooklyn,Entire home/apt,2,95,4.36,4.75
t,Williamsburg,Brooklyn,Entire home/apt,1,150,4.86,4.86
f,Bay Ridge,Brooklyn,Entire home/apt,7,350,4.69,4.69
t,Upper West Side,Manhattan,Entire home/apt,4,299,4.89,4.68
f,Crown Heights,Brooklyn,Private room,2,125,4.50,4.75
f,Bedford-Stuyvesant,Brooklyn,Private room,1,49,5.00,5.00
f,Tribeca,Manhattan,Entire home/apt,4,200,5.00,5.00
f,Bushwick,Brooklyn,Private room,1,40,0.00,0.00
f,SoHo,Manhattan,Entire home/apt,16,2500,0.00,0.00
f,Lower East Side,Manhattan,Entire home/apt,6,500,4.60,4.40
f,East Village,Manhattan,Entire home/apt,2,180,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Private room,1,1500,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Private room,1,30,5.00,5.00
f,Hell's Kitchen,Manhattan,Private room,2,47,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,8,119,4.74,4.75
f,Bushwick,Brooklyn,Private room,2,50,4.50,4.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,6,250,4.67,4.83
t,Crown Heights,Brooklyn,Entire home/apt,6,189,4.33,4.88
f,Crown Heights,Brooklyn,Entire home/apt,2,75,4.00,5.00
f,Morningside Heights,Manhattan,Entire home/apt,5,300,5.00,5.00
f,East Harlem,Manhattan,Entire home/apt,4,80,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,3,200,0.00,0.00
f,East Village,Manhattan,Entire home/apt,4,225,0.00,0.00
f,Lower East Side,Manhattan,Private room,2,150,5.00,5.00
f,Flushing,Queens,Shared room,4,88,5.00,4.25
f,Greenwich Village,Manhattan,Entire home/apt,2,297,4.78,4.78
f,Midtown,Manhattan,Entire home/apt,5,755,0.00,0.00
f,Flushing,Queens,Private room,2,69,4.43,3.71
f,Washington Heights,Manhattan,Private room,2,79,4.69,4.75
f,West Village,Manhattan,Entire home/apt,2,286,0.00,0.00
f,Prospect Heights,Brooklyn,Private room,2,90,5.00,5.00
f,Kips Bay,Manhattan,Entire home/apt,4,156,0.00,0.00
f,Chinatown,Manhattan,Private room,1,140,0.00,0.00
f,Chelsea,Manhattan,Private room,2,125,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Private room,2,50,4.76,4.97
f,Upper East Side,Manhattan,Entire home/apt,2,125,4.67,4.58
f,Midtown,Manhattan,Entire home/apt,2,211,4.83,4.33
f,Midtown,Manhattan,Entire home/apt,3,450,0.00,0.00
f,Harlem,Manhattan,Private room,3,118,4.29,4.32
t,Hell's Kitchen,Manhattan,Entire home/apt,5,995,4.96,4.95
f,Bushwick,Brooklyn,Private room,3,250,0.00,0.00
f,Crown Heights,Brooklyn,Entire home/apt,4,165,4.45,4.58
f,Midtown,Manhattan,Private room,2,215,5.00,4.71
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,200,4.93,4.89
f,Van Nest,Bronx,Entire home/apt,8,126,4.67,4.50
f,Ditmars Steinway,Queens,Entire home/apt,3,148,4.90,4.60
f,Washington Heights,Manhattan,Private room,2,65,5.00,4.00
f,Flushing,Queens,Private room,2,90,5.00,4.00
f,Rego Park,Queens,Private room,1,50,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,4,110,4.50,4.50
f,Lower East Side,Manhattan,Entire home/apt,3,199,4.73,4.56
f,Bushwick,Brooklyn,Entire home/apt,4,295,0.00,0.00
f,Chelsea,Manhattan,Entire home/apt,2,250,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Private room,1,39,4.82,4.88
t,Hell's Kitchen,Manhattan,Entire home/apt,4,130,0.00,0.00
f,East Village,Manhattan,Private room,2,125,4.67,4.67
f,Sunnyside,Queens,Entire home/apt,3,75,5.00,4.83
f,Harlem,Manhattan,Private room,2,74,4.54,4.64
f,Financial District,Manhattan,Private room,1,65,5.00,5.00
f,Great Kills,Staten Island,Entire home/apt,6,100,4.67,4.80
t,East Flatbush,Brooklyn,Entire home/apt,2,77,4.75,5.00
f,East Harlem,Manhattan,Private room,2,80,0.00,0.00
f,Midtown,Manhattan,Entire home/apt,2,194,4.94,4.42
f,Bedford-Stuyvesant,Brooklyn,Private room,2,120,4.67,5.00
f,Chelsea,Manhattan,Private room,1,115,5.00,4.50
f,Inwood,Manhattan,Private room,1,32,2.00,1.00
f,Flushing,Queens,Private room,2,67,0.00,0.00
f,Hell's Kitchen,Manhattan,Entire home/apt,3,100,4.43,4.86
f,Maspeth,Queens,Entire home/apt,6,150,4.50,4.75
f,Long Island City,Queens,Private room,1,80,0.00,0.00
f,Flushing,Queens,Private room,2,200,4.82,4.91
f,Midtown,Manhattan,Entire home/apt,2,197,4.89,4.59
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,7,209,0.00,0.00
f,Harlem,Manhattan,Entire home/apt,3,108,0.00,0.00
f,Midtown,Manhattan,Entire home/apt,6,360,4.62,4.15
t,Marble Hill,Manhattan,Entire home/apt,6,110,5.00,4.78
f,Belmont,Bronx,Private room,2,56,5.00,5.00
f,Hell's Kitchen,Manhattan,Entire home/apt,16,2500,0.00,0.00
f,Washington Heights,Manhattan,Private room,1,25,5.00,4.00
f,Jamaica,Queens,Private room,2,100,5.00,4.50
f,Nolita,Manhattan,Entire home/apt,3,319,0.00,0.00
f,Bushwick,Brooklyn,Private room,2,28,4.50,3.75
t,Bushwick,Brooklyn,Entire home/apt,4,148,4.67,4.81
f,Midtown,Manhattan,Entire home/apt,2,202,4.79,4.50
f,Chelsea,Manhattan,Private room,3,111,4.81,4.63
f,Fordham,Bronx,Private room,2,49,5.00,4.00
f,Greenpoint,Brooklyn,Private room,2,160,5.00,4.50
t,Williamsburg,Brooklyn,Private room,2,221,4.99,4.97
f,Bull's Head,Staten Island,Entire home/apt,3,60,5.00,4.90
t,Tottenville,Staten Island,Entire home/apt,2,110,4.81,4.69
f,Hell's Kitchen,Manhattan,Entire home/apt,1,110,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,1,90,4.36,4.83
f,Midtown,Manhattan,Private room,3,59,5.00,5.00
f,Nolita,Manhattan,Entire home/apt,4,298,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,140,4.94,4.92
f,Nolita,Manhattan,Entire home/apt,2,171,5.00,4.92
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,4,120,5.00,5.00
f,East Harlem,Manhattan,Entire home/apt,6,219,4.56,4.28
f,East Village,Manhattan,Private room,1,105,5.00,4.00
f,Rosedale,Queens,Entire home/apt,4,145,4.15,4.15
f,East Morrisania,Bronx,Private room,2,70,4.53,4.80
f,Midtown,Manhattan,Entire home/apt,2,219,4.91,4.63
t,Williamsburg,Brooklyn,Entire home/apt,1,153,5.00,5.00
t,Harlem,Manhattan,Private room,1,85,5.00,5.00
f,Upper West Side,Manhattan,Private room,2,50,0.00,0.00
f,Astoria,Queens,Private room,1,105,3.00,3.00
f,East Village,Manhattan,Private room,1,69,5.00,5.00
f,Hell's Kitchen,Manhattan,Entire home/apt,5,275,4.76,4.59
f,Briarwood,Queens,Entire home/apt,5,79,4.87,4.80
f,East Flatbush,Brooklyn,Private room,2,78,4.36,4.30
f,Bedford-Stuyvesant,Brooklyn,Private room,2,35,5.00,4.00
f,Bushwick,Brooklyn,Entire home/apt,4,184,5.00,5.00
f,Upper West Side,Manhattan,Private room,1,39,5.00,5.00
f,Richmond Hill,Queens,Private room,2,67,4.61,4.85
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,100,5.00,4.00
f,Gramercy,Manhattan,Entire home/apt,2,260,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Private room,2,77,5.00,5.00
f,Upper West Side,Manhattan,Entire home/apt,6,315,4.90,4.40
f,Midtown,Manhattan,Entire home/apt,2,227,4.93,4.62
f,East Village,Manhattan,Private room,2,160,4.96,4.86
f,Hell's Kitchen,Manhattan,Entire home/apt,3,170,0.00,0.00
f,Midtown,Manhattan,Entire home/apt,2,219,4.94,4.67
f,Hell's Kitchen,Manhattan,Private room,1,79,0.00,0.00
f,Upper East Side,Manhattan,Entire home/apt,4,150,0.00,0.00
t,East Village,Manhattan,Entire home/apt,6,303,4.78,5.00
f,East Village,Manhattan,Entire home/apt,3,200,4.94,5.00
f,Fort Greene,Brooklyn,Entire home/apt,2,185,5.00,5.00
f,East Elmhurst,Queens,Private room,2,60,4.00,4.50
f,Chelsea,Manhattan,Private room,2,253,4.59,3.91
f,Bronxdale,Bronx,Entire home/apt,5,133,4.46,4.42
f,Midtown,Manhattan,Entire home/apt,2,210,5.00,4.67
f,Midtown,Manhattan,Entire home/apt,3,146,4.75,4.44
f,Chelsea,Manhattan,Entire home/apt,4,115,0.00,0.00
f,East Village,Manhattan,Entire home/apt,4,250,0.00,0.00
t,Breezy Point,Queens,Private room,2,150,4.85,4.81
f,Williamsburg,Brooklyn,Entire home/apt,2,221,5.00,5.00
t,Williamsburg,Brooklyn,Entire home/apt,4,200,0.00,0.00
f,East Village,Manhattan,Private room,1,89,5.00,5.00
f,Midtown,Manhattan,Private room,4,200,0.00,0.00
t,Hell's Kitchen,Manhattan,Private room,2,193,4.86,4.95
f,Greenwich Village,Manhattan,Entire home/apt,3,240,4.95,4.64
f,Canarsie,Brooklyn,Private room,2,112,0.00,0.00
f,Murray Hill,Manhattan,Entire home/apt,2,199,4.33,4.33
t,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,95,4.77,4.82
t,Hell's Kitchen,Manhattan,Entire home/apt,4,130,5.00,5.00
t,Far Rockaway,Queens,Entire home/apt,6,413,4.60,3.80
t,Hell's Kitchen,Manhattan,Private room,2,138,4.94,4.84
f,East Elmhurst,Queens,Private room,2,61,4.64,4.68
f,Forest Hills,Queens,Entire home/apt,2,65,5.00,5.00
f,Little Italy,Manhattan,Entire home/apt,2,130,4.82,4.94
t,Wakefield,Bronx,Private room,8,299,3.00,5.00
t,Queens Village,Queens,Entire home/apt,2,110,4.82,4.91
f,East Flatbush,Brooklyn,Private room,2,71,4.33,4.50
f,East Village,Manhattan,Entire home/apt,2,315,0.00,0.00
f,Vinegar Hill,Brooklyn,Entire home/apt,2,137,5.00,3.00
t,Kips Bay,Manhattan,Entire home/apt,2,105,4.96,4.81
f,Astoria,Queens,Entire home/apt,6,150,4.85,4.61
f,Astoria,Queens,Private room,6,89,4.87,4.83
f,Gramercy,Manhattan,Entire home/apt,2,178,5.00,4.88
f,Lower East Side,Manhattan,Entire home/apt,2,129,4.77,4.36
t,Flatbush,Brooklyn,Private room,2,55,4.91,4.94
f,Upper West Side,Manhattan,Private room,2,49,0.00,0.00
f,East Village,Manhattan,Entire home/apt,2,180,5.00,4.80
f,Midtown,Manhattan,Entire home/apt,12,1265,0.00,0.00
t,Arverne,Queens,Entire home/apt,6,190,4.73,4.89
t,Rockaway Beach,Queens,Entire home/apt,5,129,4.74,4.77
f,Midtown,Manhattan,Private room,2,249,5.00,5.00
f,Bushwick,Brooklyn,Entire home/apt,5,100,0.00,0.00
f,Lower East Side,Manhattan,Entire home/apt,2,150,5.00,4.67
f,East Village,Manhattan,Private room,1,215,4.80,4.39
f,Douglaston,Queens,Entire home/apt,3,130,4.95,4.97
f,Nolita,Manhattan,Entire home/apt,6,403,0.00,0.00
f,Boerum Hill,Brooklyn,Private room,1,175,4.93,4.93
f,Williamsburg,Brooklyn,Private room,1,80,0.00,0.00
t,East Village,Manhattan,Entire home/apt,2,190,4.95,4.95
f,Nolita,Manhattan,Entire home/apt,6,348,0.00,0.00
f,Lower East Side,Manhattan,Entire home/apt,6,369,0.00,0.00
f,Nolita,Manhattan,Private room,1,81,0.00,0.00
f,Nolita,Manhattan,Entire home/apt,6,354,0.00,0.00
f,Williamsburg,Brooklyn,Entire home/apt,5,396,5.00,4.97
f,Nolita,Manhattan,Entire home/apt,2,145,4.90,4.69
f,Sunset Park,Brooklyn,Private room,2,80,4.71,4.71
f,Lower East Side,Manhattan,Entire home/apt,3,180,5.00,4.86
f,East Harlem,Manhattan,Entire home/apt,8,711,4.11,4.67
t,Crown Heights,Brooklyn,Private room,2,64,4.63,4.95
f,Richmond Hill,Queens,Private room,2,77,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,3,150,0.00,0.00
f,Prospect-Lefferts Gardens,Brooklyn,Private room,2,110,4.67,5.00
f,Rosedale,Queens,Entire home/apt,3,87,4.25,4.25
f,Lower East Side,Manhattan,Entire home/apt,8,775,0.00,0.00
f,West Village,Manhattan,Entire home/apt,2,125,5.00,5.00
f,Flatiron District,Manhattan,Private room,4,382,0.00,0.00
f,Hell's Kitchen,Manhattan,Entire home/apt,3,145,5.00,5.00
f,Williamsburg,Brooklyn,Private room,1,60,4.00,4.50
f,Jamaica,Queens,Private room,4,40,0.00,0.00
t,Far Rockaway,Queens,Entire home/apt,4,156,4.80,4.20
f,Chinatown,Manhattan,Entire home/apt,5,250,4.96,4.82
f,Nolita,Manhattan,Private room,1,81,0.00,0.00
f,Arverne,Queens,Entire home/apt,16,269,4.56,4.65
f,Astoria,Queens,Private room,2,70,4.00,1.00
f,Nolita,Manhattan,Private room,1,81,0.00,0.00
f,DUMBO,Brooklyn,Entire home/apt,2,299,0.00,0.00
f,Midtown,Manhattan,Entire home/apt,4,180,5.00,3.00
f,Theater District,Manhattan,Private room,2,230,4.79,4.17
t,Arden Heights,Staten Island,Entire home/apt,5,129,5.00,4.86
f,Lower East Side,Manhattan,Entire home/apt,4,320,4.86,4.93
f,Bushwick,Brooklyn,Private room,1,60,5.00,5.00
f,Hell's Kitchen,Manhattan,Entire home/apt,5,170,0.00,0.00
f,South Slope,Brooklyn,Entire home/apt,6,173,0.00,0.00
t,Rockaway Beach,Queens,Entire home/apt,4,150,4.87,4.90
f,Inwood,Manhattan,Entire home/apt,4,105,4.64,4.55
f,West Village,Manhattan,Private room,1,56,5.00,5.00
f,Chelsea,Manhattan,Entire home/apt,3,499,0.00,0.00
f,Crown Heights,Brooklyn,Private room,2,150,3.67,3.67
f,Washington Heights,Manhattan,Private room,3,40,5.00,4.71
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,150,5.00,4.50
f,Greenwich Village,Manhattan,Entire home/apt,4,399,5.00,5.00
f,West Village,Manhattan,Private room,2,115,5.00,5.00
f,Gowanus,Brooklyn,Entire home/apt,2,225,4.00,4.00
f,West Village,Manhattan,Entire home/apt,3,195,4.84,4.58
f,Chelsea,Manhattan,Private room,2,83,5.00,5.00
f,Lower East Side,Manhattan,Shared room,10,998,0.00,0.00
t,Bensonhurst,Brooklyn,Entire home/apt,2,119,4.67,4.75
f,Flatlands,Brooklyn,Private room,2,45,0.00,0.00
f,Crown Heights,Brooklyn,Private room,2,55,4.67,5.00
t,Bayside,Queens,Private room,1,59,5.00,5.00
t,Clinton Hill,Brooklyn,Entire home/apt,2,250,0.00,0.00
f,Midtown,Manhattan,Entire home/apt,2,120,0.00,0.00
f,East Harlem,Manhattan,Private room,3,70,4.71,5.00
t,Little Italy,Manhattan,Private room,2,89,4.83,4.92
f,Bedford-Stuyvesant,Brooklyn,Private room,2,42,4.83,4.87
f,Fort Greene,Brooklyn,Entire home/apt,4,375,5.00,4.75
f,Fort Greene,Brooklyn,Entire home/apt,3,200,5.00,5.00
t,Theater District,Manhattan,Hotel room,2,358,5.00,4.33
t,Williamsburg,Brooklyn,Entire home/apt,7,389,5.00,4.90
f,Williamsburg,Brooklyn,Entire home/apt,2,70,4.71,4.94
f,Theater District,Manhattan,Entire home/apt,12,1105,0.00,0.00
f,Williamsburg,Brooklyn,Entire home/apt,3,154,4.93,4.85
f,Midtown,Manhattan,Entire home/apt,8,189,0.00,0.00
f,Chelsea,Manhattan,Entire home/apt,2,109,5.00,5.00
f,Cobble Hill,Brooklyn,Private room,1,102,5.00,5.00
f,Williamsburg,Brooklyn,Private room,1,110,4.86,4.95
f,Theater District,Manhattan,Private room,2,196,4.50,4.50
f,Flatiron District,Manhattan,Private room,1,100,5.00,5.00
t,East Village,Manhattan,Entire home/apt,1,135,4.83,4.67
f,Fort Greene,Brooklyn,Entire home/apt,2,80,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,162,5.00,5.00
f,Harlem,Manhattan,Entire home/apt,6,230,5.00,3.67
f,Hell's Kitchen,Manhattan,Entire home/apt,5,778,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,150,5.00,5.00
f,Parkchester,Bronx,Private room,2,50,0.00,0.00
t,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,130,4.92,4.96
f,Lower East Side,Manhattan,Private room,1,86,0.00,0.00
f,Upper East Side,Manhattan,Private room,1,190,5.00,1.00
f,East Village,Manhattan,Shared room,10,200,5.00,5.00
f,Bushwick,Brooklyn,Private room,2,25,4.00,4.00
f,East Village,Manhattan,Entire home/apt,2,145,4.96,4.77
f,Bushwick,Brooklyn,Private room,2,75,5.00,5.00
f,Flatiron District,Manhattan,Entire home/apt,3,499,5.00,5.00
f,East Village,Manhattan,Private room,2,140,5.00,4.74
f,Morningside Heights,Manhattan,Entire home/apt,4,130,4.50,5.00
f,Chelsea,Manhattan,Entire home/apt,3,95,4.68,4.52
t,Rego Park,Queens,Entire home/apt,4,116,4.86,4.57
f,Chelsea,Manhattan,Private room,2,750,0.00,0.00
f,Crown Heights,Brooklyn,Private room,2,40,4.42,4.53
t,Greenpoint,Brooklyn,Entire home/apt,2,179,4.97,4.95
f,Williamsburg,Brooklyn,Entire home/apt,3,280,4.73,4.50
f,Morningside Heights,Manhattan,Private room,1,55,4.67,4.67
f,Upper West Side,Manhattan,Entire home/apt,2,119,5.00,5.00
f,Upper East Side,Manhattan,Entire home/apt,3,200,5.00,5.00
t,Arverne,Queens,Entire home/apt,2,103,4.35,4.50
f,Gowanus,Brooklyn,Entire home/apt,4,348,0.00,0.00
f,Upper West Side,Manhattan,Entire home/apt,4,140,5.00,4.40
f,Hell's Kitchen,Manhattan,Entire home/apt,2,350,0.00,0.00
t,Arverne,Queens,Entire home/apt,4,129,4.90,5.00
f,Astoria,Queens,Entire home/apt,3,80,0.00,0.00
f,Upper West Side,Manhattan,Private room,1,125,5.00,5.00
t,Williamsburg,Brooklyn,Entire home/apt,4,265,4.94,4.77
f,Lower East Side,Manhattan,Entire home/apt,2,175,5.00,5.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,90,5.00,5.00
f,Hell's Kitchen,Manhattan,Entire home/apt,2,529,4.00,5.00
f,Midtown,Manhattan,Entire home/apt,12,1329,0.00,0.00
f,Bushwick,Brooklyn,Entire home/apt,2,150,0.00,0.00
f,Midtown,Manhattan,Private room,2,100,0.00,0.00
t,Rockaway Beach,Queens,Entire home/apt,4,140,4.78,4.83
f,Bay Ridge,Brooklyn,Entire home/apt,3,115,4.75,5.00
f,Bedford-Stuyvesant,Brooklyn,Private room,2,55,0.00,0.00
f,Williamsburg,Brooklyn,Entire home/apt,2,165,5.00,4.78
f,Harlem,Manhattan,Private room,1,45,0.00,0.00
f,Midtown,Manhattan,Private room,6,145,4.85,4.69
f,Bushwick,Brooklyn,Private room,1,40,0.00,0.00
f,Bay Ridge,Brooklyn,Shared room,1,5000,0.00,0.00
f,Bushwick,Brooklyn,Private room,2,60,0.00,0.00
f,East Village,Manhattan,Entire home/apt,6,300,4.89,4.60
f,Upper East Side,Manhattan,Entire home/apt,2,158,4.75,4.75
f,Richmond Hill,Queens,Private room,2,120,4.77,4.94
t,Bedford-Stuyvesant,Brooklyn,Private room,1,30,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,59,4.80,4.59
f,East Harlem,Manhattan,Entire home/apt,2,135,4.80,4.90
f,Lower East Side,Manhattan,Entire home/apt,5,1200,5.00,5.00
f,Washington Heights,Manhattan,Private room,2,68,4.93,4.93
f,Throgs Neck,Bronx,Private room,2,118,4.18,4.36
t,Richmond Hill,Queens,Private room,3,34,0.00,0.00
f,Bayswater,Queens,Entire home/apt,2,99,3.80,4.30
f,Nolita,Manhattan,Entire home/apt,2,225,5.00,5.00
f,Theater District,Manhattan,Private room,2,192,4.60,3.60
f,Harlem,Manhattan,Private room,2,102,4.00,5.00
f,East Elmhurst,Queens,Private room,1,55,5.00,5.00
f,Williamsburg,Brooklyn,Shared room,1,165,0.00,0.00
t,Mariners Harbor,Staten Island,Entire home/apt,4,131,4.43,4.14
t,South Ozone Park,Queens,Private room,2,83,4.75,4.67
f,Prince's Bay,Staten Island,Entire home/apt,2,90,4.75,5.00
f,Mariners Harbor,Staten Island,Entire home/apt,2,120,4.41,4.27
f,Holliswood,Queens,Private room,1,57,0.00,0.00
f,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,2,180,4.75,4.00
f,Ditmars Steinway,Queens,Entire home/apt,3,70,0.00,0.00
f,Harlem,Manhattan,Private room,2,35,5.00,5.00
f,College Point,Queens,Private room,1,80,0.00,0.00
f,Midtown,Manhattan,Private room,2,51,5.00,4.50
f,East Village,Manhattan,Entire home/apt,5,245,4.81,4.72
f,East Village,Manhattan,Entire home/apt,4,295,5.00,5.00
f,Greenpoint,Brooklyn,Entire home/apt,6,1500,5.00,5.00
f,Financial District,Manhattan,Private room,2,251,5.00,4.00
f,Elmhurst,Queens,Private room,2,48,0.00,0.00
f,Kips Bay,Manhattan,Private room,4,98,4.64,4.30
f,Hunts Point,Bronx,Entire home/apt,2,85,5.00,4.80
f,Fort Greene,Brooklyn,Private room,1,65,0.00,0.00
f,East Village,Manhattan,Private room,2,72,5.00,4.33
t,Bay Ridge,Brooklyn,Private room,2,66,4.83,4.97
f,Williamsburg,Brooklyn,Entire home/apt,4,195,4.80,5.00
f,Williamsburg,Brooklyn,Entire home/apt,3,292,0.00,0.00
f,Graniteville,Staten Island,Entire home/apt,2,94,0.00,0.00
t,East Harlem,Manhattan,Private room,1,38,4.67,4.78
f,Harlem,Manhattan,Private room,2,75,4.40,4.73
f,DUMBO,Brooklyn,Entire home/apt,2,80,5.00,4.67
f,Upper West Side,Manhattan,Entire home/apt,6,700,5.00,4.80
t,East Village,Manhattan,Entire home/apt,2,245,4.87,4.94
t,Richmond Hill,Queens,Private room,1,60,4.52,4.58
f,East Village,Manhattan,Entire home/apt,2,93,5.00,5.00
f,Long Island City,Queens,Entire home/apt,2,150,4.91,4.93
t,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,84,4.93,5.00
f,Harlem,Manhattan,Private room,1,85,0.00,0.00
f,Bushwick,Brooklyn,Entire home/apt,2,66,0.00,0.00
f,Prospect Heights,Brooklyn,Private room,2,32,5.00,5.00
f,Throgs Neck,Bronx,Private room,2,120,5.00,5.00
f,Williamsburg,Brooklyn,Private room,2,52,4.60,4.46
f,Springfield Gardens,Queens,Entire home/apt,2,165,4.73,4.91
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,2,195,4.82,4.73
f,Lower East Side,Manhattan,Entire home/apt,3,132,0.00,0.00
f,Bedford-Stuyvesant,Brooklyn,Entire home/apt,3,175,4.81,4.71
t,Gowanus,Brooklyn,Entire home/apt,4,375,5.00,4.90
f,Bushwick,Brooklyn,Private room,2,45,4.00,5.00
f,Bushwick,Brooklyn,Private room,2,60,0.00,0.00
f,Hell's Kitchen,Manhattan,Entire home/apt,1,199,5.00,5.00
f,East Elmhurst,Queens,Private room,1,45,0.00,0.00
f,Crown Heights,Brooklyn,Entire home/apt,4,282,4.50,4.50
t,Financial District,Manhattan,Private room,2,239,4.95,4.86
